text_id,text,PhyID,platform
4476643,"6/10/19<br><br>I was referred to Fremont Eye Care by my co-worker. I called twice on Monday 6/10/19 to make an appointment for glasses and contact lens as a new patient. I left 2 messages and finally got a call back 4 days later. Meanwhile, I already saw another optometrist yesterday that called me back the same day (see review for Fremont Optometric Group). I would not count on Fremont Eye Care Physicians if time is of the essence.",101025651,Yelp
166359,If you want to see a doctor who acts as if you are bothering him if you ask any questions or if you love vague explanations then this is your guy!!,100036030,Vitals
884021,"I was diagnosed with inoperable end-stage colorectal cancer 4 years ago following metastasis from the original surgical removal two years prior.  After exhausting all known approved medical options, Dr. Subbiah placed me on a clinical trial which has kept my tumors stable for over two and a half years, and with a very acceptable quality of life.  He continues to search out innovative, cutting edge options for me for the inevitable time when my tumors adapt to this treatment and resume growth.",100201589,HG
3904322,Dr Simpson is a very caring person he cares about his patients i have had to call him about my husband many time and he returns my call pronto and helps me decide what i need to do my husband really likes him very much and is pleased to have him as a doctor  i would recommend him to all all ways there when you need him no matter when . great doctor.,100894678,HG
2463849,"good experience, good listener and not rushed",100565641,Vitals
1631468,Great well rounded care that is specialized to my needs. Staff is always atentive and friendly. I am able to schedule my appointments with ease and flexibility.,100372364,HG
1790434,"Dr.Thomas is very pleasant, attentive, punctual.  We have just established, but so far - very positive experience.",100412232,HG
2925937,"My experience with Dr. Mullin and his staff could not have been better! Exceeded all of my expectations, and after only two weeks, I am looking forward to continuing my speedy recovery!",100670018,HG
2588576,She takes time to listen and asks questions. She calls personally with lab results and follows up after office visit. It is easy to schedule an appointment.,100592999,HG
361654,"Great, Had to wait about 40 minutes in the exam room before being seen by the Dr. Pierre-Louis, but she have me here full attention when she arrived and I was pleased with her explanations of treatment options and with how she executed the option we decided upon.",100077316,Vitals
2736122,"Inaccurate, rude, poor attention to detail, lack of bedside manner",100624029,HG
628938,"I've seen the doctor several times and he has Always been so gentle, and caring, he takes his time and actually listens. I could not be happier with him. He remembers who you are and what your problem was even when appointments are months apart. Studied the records completely, would be very encouraging for life changes and has a sense of humor.  He also took care of my husband and saved his life after the ER sent him home and said he was fine. Dr.Fiksinski went the extra mile ignored all the good test results and found my husbands problem before it was too late.",100139818,Vitals
1371021,"I was referred to Dr De Leon as a new patient needing emergency Endodontic care. Being new to the city and lacking dental insurance I was a little lost! <br><br>Dr De Leon and her team were great. They saw me the same day, diagnosed  the problem and started treatment. They were very fair on the fees as well, and offer a discount for cash in full  patients. <br><br>If you need a great Endodontist I would give Dr De Leon a call!",100312726,Yelp
2581991,Most caring doctor I've ever met.,100592050,Vitals
956706,"I would highly recommend Dr. Etebar. I could not walk, sit or stand without severe pain before he did surgery on my spine.",100220872,HG
76490,"Dr. Taylor is head and shoulders above the rest. I have been to five chiropractors but he is hands down the best. He has great skill, wonderful patient rapport plus the most up-to-date equipment to treat his patients. In addition, his staff is incredibly kind and efficient. It's a pleasure to go to him.",100017464,Yelp
3000333,"Dr. Ghayas has been my psychiatrist for a few years now. I was going through a very stressful work transition that led me to have pretty bad anxiety and some depression. Dr. Ghayas listened to me, was willing to hear my suggestions, and put me on the right medication to have me start feeling myself again. She is great at what she does, she cares about her patients and I plan to continue to work with her. Sometimes I have seen her PA's who were also good. I have nothing but nice things to say about her.",100687935,HG
